DIRECTORIO	NRO_ENCUESTA	HOGAR_NUMERO	PERSONA_NUMERO	P606	P203	P203S1	FEX_P
52388	252	1	2	1	1	1100000	1303.69796295901
52390	252	1	1	1	1	600000	1096.8788728631
52390	252	1	2	3	2		1096.8788728631
52391	252	1	1	1	1	1200000	1160.02376110275
52392	252	1	1	2	2		957.906305689691
52392	252	1	2	1	1	765000	957.906305689691
52392	252	1	3	4	2		957.906305689691
52392	252	1	4	1	99		957.906305689691
52393	252	1	1	1	1	99999	1058.89348146985
52393	252	1	2	1	1	99999	1058.89348146985
52394	252	1	1	1	1	1700000	1396.10720074185
52394	252	1	5	1	1	800000	1396.10720074185
52395	252	1	1	1	99		1058.89348146985
52395	252	1	2	1	99		1058.89348146985
52396	252	1	1	1	1	700000	1243.71195703552
52396	252	1	2	1	1	750000	1243.71195703552
52397	252	1	1	1	1	500000	1059.03658532259
52397	252	1	2	1	1	800000	1059.03658532259
52397	252	1	3	2	2		1059.03658532259
52398	252	1	1	4	1	1300000	1167.53911171614
52398	252	1	2	4	2		1167.53911171614
52399	252	1	1	1	1	2000000	1243.56885318279
52400	252	1	1	1	1	1200000	975.348389389818
52400	252	1	2	1	1	1300000	975.348389389818
52401	252	1	1	1	1	800000	975.348389389818
52401	252	1	2	1	99		975.348389389818
52402	252	1	1	1	1	1000000	1058.89348146985
52402	252	1	2	3	2		1058.89348146985
52403	252	1	1	1	1	737000	1151.15961539995
52404	252	1	1	1	1	800000	1151.15961539995
52407	252	1	1	1	1	800000	1151.15961539995
52410	252	1	1	1	1	2500000	1312.41900480908
52411	252	1	1	1	1	1500000	1003.26394384359
52411	252	1	2	4	2		1003.26394384359
52411	252	1	3	2	2		1003.26394384359
52411	252	1	4	3	1	400000	1003.26394384359
52414	252	1	1	1	1	1200000	1151.30271925269
52414	252	1	2	1	1	800000	1151.30271925269
52415	252	1	1	1	1	2000000	1160.02376110275
52416	252	1	1	1	99		1211.28872517618
52416	252	1	2	1	1	735000	1211.28872517618
52417	252	1	1	6	1	800000	1104.25111962376
52417	252	1	2	4	2		1104.25111962376
52418	252	1	1	1	1	1300000	1220.00976702624
52420	252	1	1	1	1	1200000	1220.00976702624
52422	252	1	1	1	1	1500000	1067.75762717265
52422	252	1	2	3	1	800000	1067.75762717265
52423	252	1	1	1	1	1200000	1211.28872517618
52423	252	1	2	1	1	1200000	1211.28872517618
52424	252	1	1	1	99		995.748593230207
52424	252	2	1	1	1	1500000	995.748593230207
52424	252	2	2	2	2		995.748593230207
52430	252	1	1	4	1	735000	1196.66035740659
52430	252	1	2	1	1	900000	1196.66035740659
52431	252	1	1	1	99		1067.61452331992
52432	252	1	1	1	1	800000	975.348389389818
52432	252	1	2	1	1	1000000	975.348389389818
52436	252	1	1	1	1	850000	1312.41900480908
52437	252	1	1	1	1	9999	1142.58167740262
52437	252	1	2	2	1	9999	1142.58167740262
52437	252	1	3	1	1	9999	1142.58167740262
52439	252	1	1	4	1	1500000	1104.25111962376
52439	252	1	2	4	2		1104.25111962376
52441	252	1	1	1	1	800000	1050.17243961979
52441	252	1	2	1	1	735000	1050.17243961979
52441	252	1	3	2	2		1050.17243961979
52445	252	1	1	1	1	1500000	1303.69796295901
52445	252	1	2	1	1	1800000	1303.69796295901
52446	252	1	1	1	1	2000000	1151.30271925269
52446	252	1	2	3	1	735000	1151.30271925269
52447	252	1	1	1	1	2000000	1151.30271925269
52447	252	1	2	1	1	1200000	1151.30271925269
52448	252	1	1	1	1	2000000	1372.40501073257
52450	252	1	1	1	1	1500000	1058.89348146985
52450	252	1	2	1	1	3000000	1058.89348146985
52451	252	1	1	1	1	3999	1243.71195703552
52451	252	1	2	1	1	9999	1243.71195703552
52453	252	1	1	1	1	800000	1240.55307471937
52453	252	1	2	1	99		1240.55307471937
52453	252	1	3	4	2		1240.55307471937
52455	252	1	1	1	1	860000	1096.73576901037
52456	252	1	1	1	1	3000000	1067.61452331992
52458	252	1	1	1	1	3000000	1363.68396888251
52458	252	1	2	1	1	3500000	1363.68396888251
52462	252	1	1	1	1	2500000	1303.69796295901
52462	252	1	2	2	2		1303.69796295901
52464	252	1	1	1	1	1400000	1220.00976702624
52468	252	1	1	1	1	9999	1142.43857354989
52468	252	1	2	1	1	9999	1142.43857354989
52469	252	1	1	1	99		1372.40501073257
52470	252	1	1	1	1	1000000	1151.30271925269
52470	252	1	2	1	1	765000	1151.30271925269
52474	252	1	1	1	99		1167.3960078634
52479	252	1	1	1	99		1211.28872517618
52479	252	1	2	1	99		1211.28872517618
52481	252	1	1	1	99		1202.56768332612
52481	252	1	2	1	99		1202.56768332612
52481	252	1	3	3	2		1202.56768332612
52483	252	1	1	1	1	1300000	1151.30271925269
52483	252	1	2	1	1	1300000	1151.30271925269
52484	252	1	1	1	1	1500000	1151.15961539995
52485	252	1	1	1	1	1200000	1151.30271925269
52485	252	1	2	1	1	1500000	1151.30271925269
52486	252	1	1	1	1	2000000	1211.28872517618
52486	252	1	2	1	1	1300000	1211.28872517618
52487	252	1	1	1	1	1200000	1059.03658532259
52487	252	1	2	1	99		1059.03658532259
52487	252	1	3	1	99		1059.03658532259
52488	252	1	1	1	99		1151.15961539995
52489	252	1	1	1	1	1800000	1058.89348146985
52489	252	1	2	1	1	1800000	1058.89348146985
52491	252	1	1	1	99		1151.15961539995
52492	252	1	1	1	1	800000	1227.66822149236
52492	252	1	2	4	2		1227.66822149236
52492	252	1	3	2	2		1227.66822149236
52494	252	1	1	1	1	3000000	1211.28872517618
52494	252	1	2	1	1	2200000	1211.28872517618
52495	252	1	1	1	99		1151.15961539995
52497	252	1	1	4	2		1058.89348146985
52497	252	1	2	1	99		1058.89348146985
52498	252	1	1	1	1	1000000	1151.30271925269
52498	252	1	2	1	1	1200000	1151.30271925269
52499	252	1	1	3	1	3000000	1067.61452331992
52500	252	1	1	1	1	1800000	1319.93435542246
52500	252	1	2	4	2		1319.93435542246
52501	252	1	1	1	1	2000000	966.627347539754
52501	252	1	2	4	2		966.627347539754
52501	252	1	3	1	1	2000000	966.627347539754
52502	252	1	1	4	1	1300000	1104.25111962376
52502	252	1	2	4	2		1104.25111962376
52507	252	1	1	1	1	1300000	1067.61452331992
52508	252	1	1	1	1	735000	1011.98498569366
52508	252	1	2	4	2		1011.98498569366
52508	252	1	3	2	2		1011.98498569366
52509	252	1	1	1	1	2000000	1095.53007777369
52509	252	1	2	4	2		1095.53007777369
52509	252	1	3	1	1	735000	1095.53007777369
52510	252	1	1	1	1	800000	1252.43299888558
52511	252	1	1	1	1	1500000	1312.41900480908
52514	252	1	1	1	1	1000000	1167.3960078634
52515	252	1	1	4	2		1167.3960078634
52516	252	1	1	1	1	2000000	1220.00976702624
52517	252	1	1	1	1	1800000	1151.15961539995
52518	252	1	1	1	1	2000000	1151.15961539995
52519	252	1	1	1	1	1200000	1220.00976702624
52520	252	1	1	1	1	1500000	1243.56885318279
52521	252	1	1	1	1	2000000	1158.67496601334
52521	252	1	2	5	1	800000	1158.67496601334
52527	252	1	1	1	1	1800000	2075.53169748059
52527	252	1	2	3	2		2075.53169748059
52528	252	1	1	1	1	737400	2075.53169748059
52528	252	1	2	1	1	737400	2075.53169748059
52531	252	1	1	4	1	735000	1266.87558135033
52531	252	1	2	1	1	1200000	1266.87558135033
52535	252	1	1	1	1	300000	1214.62310022883
52536	252	1	1	4	2		965.897882557236
52536	252	1	2	5	1	1200000	965.897882557236
52546	252	1	1	1	1	1500000	1316.77547310631
52546	252	1	2	1	1	730000	1316.77547310631
52546	252	1	3	1	1	730000	1316.77547310631
52547	252	1	1	1	1	730000	1151.15961539995
52548	252	1	1	1	1	999999	1608.48845037167
52548	252	1	2	1	1	9999999	1608.48845037167
52549	252	1	1	1	1	800000	1396.10720074185
52549	252	1	2	2	2		1396.10720074185
52550	252	1	1	1	1	730000	1303.69796295901
52550	252	1	2	2	2		1303.69796295901
52551	252	1	1	4	1	880000	1104.25111962376
52551	252	1	2	4	2		1104.25111962376
52552	252	1	1	4	2		1088.01472716031
52552	252	1	2	1	1	800000	1088.01472716031
52553	252	1	1	4	1	700000	1160.02376110275
52554	252	1	1	4	2		1516.07921258884
52554	252	1	2	1	1	1000000	1516.07921258884
52555	252	1	1	1	1	900000	1853.29293186083
52555	252	1	2	4	2		1853.29293186083
52556	252	1	1	1	1	1500000	1312.41900480908
52557	252	1	1	1	1	1000000	1067.61452331992
52558	252	1	1	2	2		1058.89348146985
52558	252	1	2	1	1	730000	1058.89348146985
52559	252	1	1	2	2		1058.89348146985
52559	252	1	2	2	2		1058.89348146985
52560	252	1	1	1	1	400000	1058.89348146985
52560	252	1	2	1	1	800000	1058.89348146985
52561	252	1	1	1	1	730000	1142.43857354989
52561	252	1	2	1	1	780000	1142.43857354989
52562	252	1	1	1	1	730000	1234.84781133272
52562	252	1	2	2	2		1234.84781133272
52563	252	1	1	1	1	1000000	1151.15961539995
52564	252	1	1	1	1	730000	1303.69796295901
52564	252	1	2	1	1	730000	1303.69796295901
52565	252	1	1	1	1	2000000	1067.61452331992
52566	252	1	1	1	1	1200000	1211.28872517618
52566	252	1	2	2	2		1211.28872517618
52567	252	1	1	1	1	800000	1058.89348146985
52567	252	1	2	4	2		1058.89348146985
52568	252	1	1	1	1	9999999	1303.69796295901
52568	252	1	2	4	2		1303.69796295901
52569	252	1	1	1	1	900000	1167.3960078634
52570	252	1	1	6	1	730000	1104.25111962376
52570	252	1	2	4	2		1104.25111962376
52583	252	1	1	1	1	2600000	1067.61452331992
52585	252	1	1	1	1	900000	1456.09320666534
52585	252	1	2	4	2		1456.09320666534
52586	252	1	1	1	1	800000	1151.30271925269
52586	252	1	2	4	2		1151.30271925269
52592	252	1	1	1	1	1500000	1220.15287087898
52592	252	1	2	4	2		1220.15287087898
52594	252	1	1	1	1	2000000	1303.69796295901
52594	252	1	2	1	1	880000	1303.69796295901
52596	252	1	1	1	1	750000	1050.17243961979
52596	252	1	2	4	2		1050.17243961979
52596	252	1	3	1	1	700000	1050.17243961979
52598	252	1	1	1	99		1059.03658532259
52598	252	1	2	1	99		1059.03658532259
52598	252	1	3	1	99		1059.03658532259
52599	252	1	1	1	1	900000	1067.75762717265
52599	252	1	2	1	1	880000	1067.75762717265
52600	252	1	1	1	1	700000	1104.25111962376
52600	252	1	2	4	2		1104.25111962376
52601	252	1	1	1	1	1200000	1243.71195703552
52601	252	1	2	1	1	600000	1243.71195703552
52606	252	1	1	1	1	1400000	1335.97809096562
52608	252	1	1	1	1	600000	1058.89348146985
52608	252	1	2	4	2		1058.89348146985
52612	252	1	1	1	1	800000	1058.89348146985
52612	252	1	2	1	1	1200000	1058.89348146985
52624	252	1	1	1	1	1000000	1243.85506088825
52624	252	1	2	1	1	780000	1243.85506088825
52624	252	1	3	1	1	800000	1243.85506088825
52625	252	1	1	1	1	800000	1243.71195703552
52625	252	1	2	4	2		1243.71195703552
52626	252	1	1	1	1	3000000	1151.15961539995
52627	252	1	1	1	1	1000000	1456.09320666534
52627	252	1	2	2	2		1456.09320666534
52628	252	1	1	1	1	1500000	1396.10720074185
52628	252	1	2	4	2		1396.10720074185
52629	252	1	1	6	99		1104.25111962376
52629	252	1	2	6	99		1104.25111962376
52630	252	1	1	1	1	900000	1211.28872517618
52630	252	1	2	1	1	750000	1211.28872517618
52631	252	1	1	1	1	700000	1058.89348146985
52631	252	1	2	4	2		1058.89348146985
52632	252	1	1	1	1	1500000	1151.30271925269
52632	252	1	2	1	1	800000	1151.30271925269
52633	252	1	1	1	1	850000	1336.12119481835
52633	252	1	2	4	2		1336.12119481835
52634	252	1	1	1	99		1075.1298739333
52634	252	1	2	1	99		1075.1298739333
52635	252	1	1	1	1	1200000	1220.00976702624
52636	252	1	1	1	1	1800000	1151.30271925269
52636	252	1	2	4	2		1151.30271925269
52637	252	1	1	1	1	800000	966.627347539754
52637	252	1	2	1	1	800000	966.627347539754
52637	252	1	3	3	2		966.627347539754
52643	252	1	1	1	1	2000000	1336.12119481835
52643	252	1	2	4	2		1336.12119481835
52657	252	1	1	1	1	1400000	1151.30271925269
52657	252	1	2	1	1	1000000	1151.30271925269
52665	252	1	1	1	1	950000	1243.56885318279
52668	252	1	1	1	1	13000000	1243.56885318279
52670	252	1	1	1	1	800000	1167.3960078634
52671	252	1	1	1	1	1000000	1220.00976702624
52675	252	1	1	1	1	2000000	1211.28872517618
52675	252	1	2	4	2		1211.28872517618
52679	252	1	1	1	1	1200000	1160.02376110275
52680	252	1	1	1	1	900000	1067.61452331992
52681	252	1	1	1	1	1000000	1220.00976702624
52682	252	1	1	1	99		1220.00976702624
52683	252	1	1	1	1	800000	1058.89348146985
52683	252	1	2	1	1	800000	1058.89348146985
52684	252	1	1	1	1	1000000	1151.15961539995
52685	252	1	1	1	1	700000	1151.15961539995
52686	252	1	1	1	1	800000	1220.00976702624
52687	252	1	1	1	1	950000	1160.02376110275
52688	252	1	1	1	1	1000000	1151.30271925269
52688	252	1	2	1	1	9000000	1151.30271925269
52689	252	1	1	1	1	1200000	1211.28872517618
52689	252	1	2	1	1	900000	1211.28872517618
52690	252	1	1	1	1	900000	1151.15961539995
52691	252	1	1	1	1	780000	1243.56885318279
52692	252	1	1	1	1	750000	1151.15961539995
52693	252	1	1	1	1	1000000	1211.28872517618
52693	252	1	2	4	2		1211.28872517618
52694	252	1	1	1	1	2500000	1211.28872517618
52694	252	1	2	2	2		1211.28872517618
52695	252	1	1	1	1	800000	1396.10720074185
52695	252	1	2	1	1	800000	1396.10720074185
52696	252	1	1	1	1	1200000	1151.15961539995
52697	252	1	1	1	1	1000000	1050.17243961979
52697	252	1	2	1	1	1500000	1050.17243961979
52697	252	1	3	4	2		1050.17243961979
52698	252	1	1	1	1	1300000	1211.28872517618
52698	252	1	2	4	2		1211.28872517618
52699	252	1	1	1	1	800000	1160.02376110275
52700	252	1	1	1	1	800000	1067.61452331992
52701	252	1	1	4	1	737717	1005.22633433614
52701	252	1	2	1	1	737717	1005.22633433614
52701	252	1	3	1	1	400000	1005.22633433614
52702	252	1	1	1	2		1025.19664297347
52702	252	1	2	4	2		1025.19664297347
52703	252	1	1	4	2		797.901172533323
52703	252	1	2	4	99		797.901172533323
52703	252	1	3	3	2		797.901172533323
52704	252	1	1	1	2		788.229531857898
52704	252	1	2	4	2		788.229531857898
52704	252	1	3	6	1	737717	788.229531857898
52705	252	1	1	4	2		869.613778303839
52870	252	1	1	1	99		1151.15961539995
52871	252	1	1	1	1	1000000	1243.56885318279
52872	252	1	1	1	1	750000	1151.15961539995
52873	252	1	1	1	1	1000000	1151.15961539995
52874	252	1	1	1	1	700000	1067.61452331992
52875	252	1	1	1	1	800000	1151.30271925269
52875	252	1	2	4	2		1151.30271925269
52876	252	1	1	1	99		1312.41900480908
52877	252	1	1	1	1	1500000	1151.15961539995
52878	252	1	1	1	1	950000	1395.96409688911
52879	252	1	1	1	1	1300000	1151.15961539995
52881	252	1	1	1	1	700000	1096.73576901037
52882	252	1	1	1	1	2000000	1220.00976702624
52888	252	1	1	4	2		872.4994195383
52888	252	1	2	1	1	750000	872.4994195383
52888	252	1	3	2	2		872.4994195383
52888	252	1	4	3	2		872.4994195383
52889	252	1	1	1	1	900000	749.034990730673
52891	252	1	1	1	1	700000	749.034990730673
52892	252	1	1	1	1	700000	831.799839962477
52892	252	1	2	1	1	700000	831.799839962477
52893	252	1	1	1	1	1200000	853.727974117497
52893	252	1	2	4	2		853.727974117497
52894	252	1	1	1	1	700000	753.968637653824
52894	252	1	2	1	1	700000	753.968637653824
52894	252	1	3	1	1	700000	753.968637653824
52894	252	1	4	1	1	700000	753.968637653824
52894	252	1	5	1	1	700000	753.968637653824
52895	252	1	1	1	1	300000	850.012351724678
52896	252	1	1	1	1	500000	643.093208412605
52897	252	1	1	1	1	500000	941.035400384354
52897	252	1	2	4	2		941.035400384354
52897	252	1	3	2	2		941.035400384354
52898	252	1	1	1	1	300000	341.827849309418
52898	252	1	2	1	1	400000	341.827849309418
52898	252	1	3	5	2		341.827849309418
52899	252	1	1	1	1	400000	509.419137611237
52900	252	1	1	1	1	500000	749.034990730673
52902	252	1	1	5	2		571.082807330254
52903	252	1	1	1	1	700000	1020.91158186557
52903	252	1	2	2	2		1020.91158186557
52904	252	1	1	1	1	700000	749.034990730673
52905	252	1	1	1	1	700000	749.034990730673
52906	252	1	1	1	1	400000	602.530718206374
52906	252	1	2	1	1	500000	602.530718206374
52907	252	1	1	1	1	700000	850.012351724678
52908	252	1	1	6	1	700000	468.856647405005
52908	252	1	2	2	2		468.856647405005
52909	252	1	1	1	1	1100000	853.727974117497
52909	252	1	2	1	1	1000000	853.727974117497
52910	252	1	1	6	1	1000000	486.349347914173
52910	252	1	2	4	2		486.349347914173
52910	252	1	3	1	1	1300000	486.349347914173
52911	252	1	1	1	1	700000	955.532289753736
52912	252	1	1	4	2		636.462099442091
52912	252	1	2	1	1	300000	636.462099442091
52913	252	1	1	1	1	300000	749.034990730673
52914	252	1	1	1	1	600000	853.727974117497
52914	252	1	2	4	2		853.727974117497
52915	252	1	1	1	1	500000	792.06430439848
52915	252	1	2	1	1	400000	792.06430439848
52916	252	1	1	1	1	400000	518.490251216217
52916	252	1	2	4	2		518.490251216217
52916	252	1	3	1	1	500000	518.490251216217
52916	252	1	4	1	1	500000	518.490251216217
52916	252	1	5	1	1	500000	518.490251216217
52916	252	1	6	5	2		518.490251216217
52917	252	1	1	1	1	1300000	576.994105047735
52917	252	1	2	4	2		576.994105047735
52918	252	1	1	2	2		704.756878131622
52919	252	1	1	1	1	1500000	574.798429723074
52919	252	1	2	3	2		574.798429723074
52920	252	1	1	2	2		875.656108272517
52920	252	1	2	4	2		875.656108272517
52921	252	1	1	1	1	150000	798.668594541885
52921	252	1	2	1	1	700000	798.668594541885
52921	252	1	3	1	1	500000	798.668594541885
52921	252	1	4	3	2		798.668594541885
52921	252	1	5	3	2		798.668594541885
52922	252	1	1	1	1	700000	770.136170243459
52922	252	1	2	4	2		770.136170243459
52923	252	1	1	1	1	600000	872.362330168708
52925	252	1	1	1	1	700000	831.799839962477
52925	252	1	2	1	1	1300000	831.799839962477
52927	252	1	1	1	1	1000000	726.685012286643
52928	252	1	1	1	1	1400000	810.698660449691
52929	252	1	1	1	1	600000	937.319777991535
52929	252	1	2	1	1	700000	937.319777991535
52930	252	1	1	1	1	300000	893.868620034718
52931	252	1	1	1	1	1000000	857.443596510317
52931	252	1	2	1	1	700000	857.443596510317
52931	252	1	3	2	2		857.443596510317
52932	252	1	1	1	1	900000	770.136170243459
52932	252	1	2	4	2		770.136170243459
52933	252	1	1	1	1	1500000	853.727974117497
52933	252	1	2	2	2		853.727974117497
52935	252	1	1	1	1	900000	792.06430439848
52935	252	1	2	1	1	900000	792.06430439848
52936	252	1	1	1	1	850000	381.656364527349
52936	252	1	2	1	1	500000	381.656364527349
52939	252	1	1	1	1	200000	599.61523162868
52939	252	1	2	1	1	300000	599.61523162868
52939	252	1	3	1	1	300000	599.61523162868
52939	252	1	4	2	2		599.61523162868
52940	252	1	1	1	1	760000	770.136170243459
52940	252	1	2	1	1	600000	770.136170243459
52941	252	1	1	1	1	1000000	875.656108272517
52941	252	1	2	4	2		875.656108272517
52942	252	1	1	1	1	700000	853.727974117497
52942	252	1	2	1	1	700000	853.727974117497
52944	252	1	1	5	2		679.491413109898
52944	252	1	2	1	1	800000	679.491413109898
52944	252	1	3	1	1	700000	679.491413109898
52945	252	1	1	1	1	700000	853.727974117497
52945	252	1	2	4	2		853.727974117497
52946	252	1	1	1	1	800000	749.034990730673
52947	252	1	1	1	1	600000	733.289302430048
52947	252	1	2	1	1	500000	733.289302430048
52947	252	1	3	4	2		733.289302430048
52947	252	1	4	1	1	400000	733.289302430048
52948	252	1	1	4	1	200000	766.42054785064
52950	252	1	1	6	1	1000000	555.892925534948
52951	252	1	1	1	1	850000	686.122522080411
52951	252	1	2	4	2		686.122522080411
52953	252	1	1	1	1	400000	381.656364527349
52953	252	1	2	1	1	300000	381.656364527349
52954	252	1	1	1	1	780000	770.136170243459
52954	252	1	2	4	1	200000	770.136170243459
52956	252	1	1	1	1	900000	749.034990730673
52957	252	1	1	1	1	500000	643.093208412605
52960	252	1	1	1	1	300000	341.827849309418
52960	252	1	2	4	2		341.827849309418
52960	252	1	3	5	2		341.827849309418
52961	252	1	1	4	1	500000	766.42054785064
52962	252	1	1	1	1	600000	716.33828092331
52964	252	1	1	1	1	400000	571.082807330254
52965	252	1	1	4	1	450000	788.34868200566
52967	252	1	1	1	1	500000	850.012351724678
52968	252	1	1	1	1	300000	749.034990730673
52970	252	1	1	1	1	500000	792.06430439848
52970	252	1	2	4	2		792.06430439848
52972	252	1	1	1	1	700000	832.626794604711
52973	252	1	1	1	1	500000	749.034990730673
52974	252	1	1	1	1	700000	770.136170243459
52974	252	1	2	4	2		770.136170243459
52975	252	1	1	1	1	400000	643.093208412605
52977	252	1	1	1	1	600000	643.093208412605
52978	252	1	1	1	1	700000	749.034990730673
52979	252	1	1	1	1	700000	749.034990730673
52980	252	1	1	1	1	700000	704.756878131622
53011	252	1	1	1	99		1151.15961539995
53012	252	1	1	2	99		1167.3960078634
53013	252	1	1	1	99		1303.69796295901
53013	252	1	2	1	99		1303.69796295901
53014	252	1	1	1	99		1058.89348146985
53014	252	1	2	1	99		1058.89348146985
53015	252	1	1	2	2		1507.35817073877
53015	252	1	2	1	99		1507.35817073877
53015	252	1	5	1	99		1507.35817073877
53016	252	1	1	1	99		1243.71195703552
53016	252	1	2	3	99		1243.71195703552
53017	252	1	1	6	99		1167.3960078634
53018	252	1	1	6	99		1394.90150950517
53018	252	1	2	1	99		1394.90150950517
53018	252	1	3	1	99		1394.90150950517
53018	252	1	4	1	99		1394.90150950517
53019	252	1	1	6	99		1096.73576901037
53020	252	1	1	6	99		1003.26394384359
53020	252	1	2	4	99		1003.26394384359
53020	252	1	3	1	99		1003.26394384359
53020	252	1	4	1	99		1003.26394384359
53041	252	1	1	4	2		1489.66677178319
53041	252	1	2	1	99		1489.66677178319
53042	252	1	1	1	99		1378.01419633634
53042	252	1	2	1	99		1378.01419633634
53042	252	1	3	1	99		1378.01419633634
