DIRECTORIO	REGION	P4090	P4000	P4031S1	P4031S1A1	P4031S2	P4031S3	P4031S4	P4031S4A1	P4031S5	P70	FEX_P
44326	2	1	1	1	3	1	1	1	3	1	1	983.223525005968
44327	2	1	2	1	4	1	1	1	3	1	1	923.256512789649
44328	2	1	2	1	2	1	1	1	3	1	1	942.88385916512
44329	2	1	1	1	1	1	1	1	3	1	1	425.228276365293
44330	2	1	2	1	1	1	1	1	3	1	1	569.622779675731
44331	2	1	1	1	3	1	1	1	3	1	2	1318.61410201099
44332	2	1	1	1	1	1	1	1	3	1	1	1537.79358817766
44333	2	1	2	1	2	1	1	1	3	1	1	1230.02204288673
44334	2	1	2	1	3	1	1	1	3	1	1	965.897882557236
44335	2	1	2	1	3	1	1	1	3	1	1	1467.47398262744
44336	2	1	2	1	2	1	1	1	3	1	1	1438.65169240913
44337	2	1	2	1	2	1	1	1	3	1	1	1077.55045800409
44338	2	1	2	1	3	1	1	1	3	1	1	1077.55045800409
44339	2	1	2	1	3	1	1	1	3	1	1	1467.47398262744
44340	2	1	1	1	3	1	1	1	3	1	1	917.771066162762
44341	2	1	1	1	3	1	1	1	3	1	1	663.137837837838
44342	2	1	1	1	3	1	1	1	3	1	1	1701.18468428517
44343	2	1	1	1	3	1	1	1	3	1	1	1129.38368930011
44344	2	1	1	1	2	1	1	1	3	1	1	1355.82140718059
44345	2	1	1	1	3	1	1	1	3	1	1	965.897882557236
44346	2	1	1	1	3	1	1	1	3	1	1	1129.28897866475
44347	2	1	1	1	3	1	1	1	3	1	1	1384.6436973989
44394	1	1	1	1	3	1	1	1	3	1	1	966.627347539754
44395	1	1	2	1	4	1	1	1	3	1	1	1066.40883208324
44396	1	1	1	1	3	1	1	1	99	1	1	1104.39422347649
44397	1	1	2	1	4	1	1	1	99	1	1	1048.6215819975
44398	1	1	2	1	4	1	1	1	3	1	1	1104.25111962376
44399	1	1	3	1	3	2	1	1	99	1	1	1104.25111962376
44400	1	1	2	1	3	2	1	1	99	1	1	1332.81920864947
44401	1	1	2	1	4	1	1	1	99	1	1	1151.30271925269
44402	1	1	2	1	3	2	1	1	99	1	1	1151.15961539995
44403	1	1	2	1	3	1	1	1	3	1	1	1151.30271925269
44404	1	1	2	1	4	1	1	1	99	1	1	1104.25111962376
44405	1	1	2	1	3	1	1	1	3	1	1	1211.28872517618
44406	1	1	2	1	4	1	1	1	3	1	1	1396.10720074185
44407	1	1	2	1	3	1	1	1	3	1	1	1363.68396888251
44408	1	1	2	1	4	1	1	1	3	1	1	1058.89348146985
44409	1	1	2	1	3	1	1	1	3	1	1	1224.50933917621
44410	1	1	2	1	3	1	1	1	3	1	1	1336.12119481835
44411	1	1	2	1	3	1	1	1	3	1	1	1243.71195703552
44412	1	1	2	1	4	1	1	1	3	1	1	1096.73576901037
44413	1	1	2	1	4	1	1	1	3	1	1	975.348389389818
44414	1	1	2	1	4	1	1	1	3	1	1	987.027551380143
44415	1	1	3	1	3	2	1	1	99	1	1	1243.71195703552
44416	1	1	2	1	4	1	1	1	3	1	1	1058.89348146985
44417	1	1	2	1	4	1	1	1	3	1	1	1059.03658532259
44418	1	1	2	1	4	1	1	1	99	1	1	1096.73576901037
44420	1	1	2	1	4	1	1	1	99	1	1	1096.73576901037
44421	1	1	2	1	4	1	1	1	99	1	1	1058.89348146985
44422	1	1	2	1	4	1	1	1	99	1	1	1058.89348146985
44423	3	1	1	1	2	1	1	1	2	1	1	824.710809135025
44424	3	1	1	1	2	1	1	1	3	1	1	1082.17719765896
44425	3	1	1	1	1	1	2	1	3	2	1	733.51455849936
44426	3	1	2	1	2	1	1	1	3	1	1	826.976390461981
44427	3	1	2	1	2	1	1	1	3	1	1	795.635591206366
44428	3	1	1	1	2	1	1	1	3	1	1	985.742689470987
44429	3	1	1	1	3	1	1	1	3	1	1	788.229531857898
44430	3	1	1	1	2	1	1	1	3	1	1	930.029795488112
44431	3	1	2	1	2	1	1	1	3	1	1	985.742689470987
44432	3	1	2	1	2	1	1	1	3	1	1	858.944217004079
44433	3	1	2	1	2	1	1	1	3	1	1	985.742689470987
44434	3	1	2	1	1	1	1	1	2	1	1	869.613778303839
44435	3	1	1	1	1	1	2	2		1	1	1203.44658684762
44436	3	1	1	1	3	1	1	1	3	1	1	1023.49162745073
44437	3	1	1	1	3	1	1	1	3	1	1	730.251056548067
44438	3	1	1	1	3	1	1	1	3	1	1	911.764502373514
44439	3	1	1	1	1	1	2	2		1	1	911.764502373514
44440	3	1	2	1	1	1	2	2		1	1	869.613778303839
44441	3	1	1	1	2	1	1	1	3	1	1	1087.8782414847
44442	3	1	2	1	2	1	1	1	3	1	1	930.029795488112
44443	3	1	2	1	2	1	1	1	3	1	1	1087.31767568047
44444	3	1	2	1	3	1	1	1	3	1	1	900.954577559454
44445	3	1	1	1	1	1	2	1	3	1	1	807.492745596832
44446	3	1	1	1	1	1	2	1	3	2	1	1024.48954807507
44447	3	1	1	1	2	1	1	1	3	1	1	842.804141702137
44448	3	1	1	1	2	1	1	1	3	1	1	871.879359630795
44449	3	1	1	1	1	1	2	1	3	2	1	930.029795488112
44450	3	1	1	1	1	1	1	1	3	2	1	1005.22633433614
44451	3	1	1	1	1	1	1	1	3	2	1	996.121425044809
44452	3	1	2	1	1	1	2	1	3	1	1	1024.48954807507
44453	3	1	2	1	1	1	1	1	3	1	1	891.282936884029
44454	3	1	2	1	1	1	1	1	3	1	1	1079.20452143361
44455	3	1	1	1	1	1	2	1	3	2	1	777.419607043838
44456	3	1	1	1	1	1	2	1	3	1	1	762.589776428018
44457	3	1	2	1	1	1	2	1	3	2	2	965.341191593417
44458	3	1	1	1	1	1	1	1	3	1	1	1024.48954807507
44459	3	1	1	1	3	1	1	1	2	1	1	517.817095538808
44460	3	1	1	1	3	1	1	1	2	1	1	484.274053151367
44461	3	1	1	1	3	1	1	1	2	1	1	572.30452006484
44462	3	1	1	1	2	1	1	1	3	1	1	525.935100908279
44463	3	1	3	1	2	1	1	1	2	1	2	609.444790673031
44464	3	1	2	1	2	1	1	1	2	1	1	411.300372139245
44465	3	1	2	1	2	1	1	1	2	1	1	525.935100908279
44466	3	1	2	1	2	1	1	1	2	1	1	590.958534186942
44467	3	1	2	1	3	1	1	1	2	1	1	525.935100908279
44468	3	1	2	1	2	1	1	1	2	1	1	482.559317858998
44469	3	1	2	1	3	1	1	1	2	1	1	590.958534186942
44470	3	1	2	1	2	1	1	1	2	1	1	568.608099467485
44471	3	1	2	1	3	1	1	1	2	1	1	568.608099467485
44472	3	1	2	1	3	1	1	1	2	1	1	502.928067273469
44473	3	1	2	1	3	1	1	1	2	1	1	622.519891269396
44474	3	1	2	1	3	1	1	1	2	1	1	525.935100908279
44475	3	1	2	1	3	1	1	1	2	1	1	494.373743825824
44476	3	1	2	1	3	1	1	1	2	1	1	494.373743825824
44477	3	1	2	1	3	1	1	1	2	1	1	449.016275471558
44478	3	1	2	1	3	1	1	1	2	1	1	536.471109660909
44479	3	1	2	1	3	1	1	1	2	1	1	536.471109660909
44480	3	1	2	1	2	1	1	1	2	1	1	494.373743825824
44481	3	1	2	1	2	1	1	1	2	1	1	525.935100908279
44482	3	1	2	1	3	1	1	1	2	1	1	590.958534186942
44483	3	1	1	1	3	1	1	1	2	1	1	428.071893332966
44484	3	1	2	1	3	1	1	1	2	1	1	555.53299887112
44485	3	1	3	1	3	1	1	1	3	1	1	484.090495994342
44486	3	1	2	1	3	1	1	1	3	1	1	389.712549410164
44487	4	1	1	1	4	1	1	1	3	1	1	942.906579530211
44494	4	1	1	1	1	1	1	1	3	1	1	1055.05747825475
44499	4	1	1	1	1	1	1	1	3	1	1	554.324688200509
44505	4	1	1	1	3	1	1	1	2	1	1	1695.076740255
44507	4	1	1	1	4	1	1	1	2	1	1	719.13483917215
44510	5	1	1	1	3	1	1	1	3	1	1	1891.7721270039
44511	5	1	1	1	4	1	1	1	3	1	1	1246.14115435296
44516	5	1	1	1	4	1	1	1	3	1	1	1158.33290772533
44517	5	1	1	1	4	1	1	1	3	1	1	1158.33290772533
44518	5	1	1	1	2	1	1	1	3	1	1	1423.57089048356
44523	5	1	1	1	2	1	1	1	3	1	1	1245.42189145096
44525	5	1	1	1	2	1	1	1	3	1	1	1422.85162758156
44526	5	1	1	1	1	2	1	1	3	1	1	2778.80750092796
44527	5	1	1	1	2	1	1	1	3	1	1	2495.9087944566
44528	5	1	1	1	3	1	1	1	3	1	1	704.308215015504
44529	5	1	1	1	3	1	1	1	3	1	1	384.123187988924
44530	5	1	1	1	3	1	1	1	3	1	1	875.656108272517
44531	5	1	1	1	3	1	1	1	3	1	1	515.330435328717
44532	5	1	1	1	3	1	1	1	3	1	1	915.391643836515
44534	5	1	1	1	3	1	1	1	3	1	1	792.06430439848
44535	5	1	1	1	3	1	1	1	3	1	1	577.265253184649
44538	5	1	1	1	3	1	1	1	3	1	1	850.012351724678
44539	5	1	1	1	3	1	1	1	3	1	1	726.685012286643
44540	5	1	1	1	4	1	1	1	3	1	1	409.376557511976
44542	5	1	2	1	4	1	1	1	3	1	1	371.886140018485
44543	5	1	1	1	4	1	1	1	3	1	1	424.395018856348
44544	5	1	2	1	5	2	2	1	3	1	1	492.972984432889
44545	5	1	2	1	1	1	1	1	2	1	1	559.236418829538
44546	5	1	1	1	1	1	1	1	2	1	1	329.515027888102
44547	5	1	1	1	1	1	1	1	2	1	1	381.204485199742
44548	5	1	1	1	1	2	1	1	2	1	1	329.515027888102
44549	5	1	1	1	1	1	1	1	2	1	1	333.116267208283
44550	5	1	2	1	2	1	1	1	3	1	1	539.027529149461
44552	5	1	1	1	5	1	1	1	3	1	1	535.242018932283
44553	3	1	1	1	2	1	1	1	3	1	1	1054.56189319314
44554	3	1	1	1	3	1	1	1	3	1	1	1060.18143352944
44555	3	1	1	1	3	1	1	1	3	1	1	445.449545078565
44556	3	1	2	1	3	1	1	1	3	1	1	742.957845059772
44557	3	1	1	1	3	1	1	1	3	1	1	693.810906211172
44558	3	1	1	1	3	1	1	1	3	1	1	1204.97208076868
44559	3	1	1	1	3	1	1	1	3	1	1	726.212850380575
44560	3	1	1	1	3	1	1	1	3	1	1	625.032926037873
44561	3	1	1	1	3	1	1	1	3	1	1	857.523694938227
44562	3	1	1	1	3	1	1	1	3	1	1	445.449545078565
44563	3	1	1	1	3	1	1	1	3	1	1	1204.97208076868
44564	3	1	2	1	1	1	1	1	3	1	1	1021.18649797424
44565	3	1	2	1	1	1	1	1	3	1	1	1335.30947427683
44566	3	1	1	1	4	1	1	1	3	1	1	445.449545078565
44567	3	1	2	1	1	1	1	1	3	1	1	490.12973087942
44568	3	1	2	1	1	1	1	1	3	1	1	1132.55176430354
44569	3	1	2	1	1	1	1	1	3	1	1	1099.22635477568
44570	3	1	2	1	1	1	1	1	3	1	1	654.815970655975
44571	3	1	2	1	1	1	1	1	3	1	1	896.568616184465
44572	3	1	2	1	1	1	1	1	3	1	1	1204.97208076868
44573	3	1	2	1	2	2	1	1	3	1	1	857.523694938227
44574	3	1	1	1	1	2	1	2		1	1	869.988214565792
44575	3	1	1	1	3	1	1	1	3	1	1	804.721500772907
44576	3	1	1	1	2	1	1	1	3	1	1	425.711419753089
44577	3	1	1	1	2	1	1	1	3	1	1	1407.17204035754
44578	3	1	1	1	1	2	1	1	3	1	1	1365.7276271468
44579	3	1	1	1	2	1	1	1	3	1	1	475.981717671064
44580	3	1	2	1	2	2	1	1	3	1	1	456.411885766101
44581	3	1	1	1	1	1	1	1	3	1	1	907.165387247495
44582	3	1	1	1	2	1	1	1	3	1	1	850.41838266083
44583	3	1	2	1	2	1	1	1	3	1	1	988.868165641307
44584	3	1	1	1	2	1	1	1	3	1	1	794.722257481986
44585	3	1	2	1	1	2	1	1	3	1	1	725.395096332348
44586	3	1	1	1	1	2	1	1	3	1	1	1232.59596410318
44587	3	1	1	1	1	2	1	1	3	1	1	776.585537099251
44588	3	1	3	1	1	2	1	1	3	1	1	639.140210964122
44589	3	1	2	1	2	1	1	1	3	1	1	804.721500772907
44590	3	1	1	1	2	1	1	1	3	1	1	592.438872230852
44591	3	1	1	1	2	1	1	1	3	1	1	1067.01467429439
44592	3	1	1	1	2	2	1	1	3	1	1	1222.59672081226
44593	3	1	1	1	2	1	1	1	3	1	1	660.128382539463
44596	4	1	2	1	2	2	1	1	2	1	1	2075.53169748059
44597	4	1	2	1	1	1	1	1	2	1	1	2439.39827179236
44598	4	1	1	1	3	1	1	1	2	1	1	2245.95302795256
44599	4	1	2	1	3	1	1	1	2	1	1	2455.79384299782
44600	4	1	1	1	3	1	1	1	2	1	1	2393.69882778042
44601	4	1	2	1	3	1	1	1	2	1	1	2256.38803087282
44602	4	1	2	1	3	1	1	1	2	1	1	2472.48147853227
44603	4	1	1	1	3	1	1	1	2	1	1	2108.61490422051
44604	4	1	2	1	3	1	1	1	2	1	1	2108.61490422051
44605	4	1	1	1	3	1	1	1	2	1	1	2006.56854840459
44606	4	1	1	1	3	1	1	1	2	1	1	2177.11060709758
44607	4	1	2	1	3	1	1	1	2	1	1	2393.69882778042
44608	4	1	1	1	3	1	1	1	2	1	1	1910.60348909489
44609	4	1	2	1	3	1	1	1	2	1	1	2075.53169748059
44610	4	1	2	1	3	2	1	1	2	1	1	2886.76172318728
44611	4	1	1	1	3	1	1	1	2	1	2	1831.82083834304
44612	4	1	2	1	3	1	1	1	2	1	1	2653.80525812343
44613	4	1	1	1	3	1	1	1	2	1	1	2455.79384299782
44614	4	1	2	1	3	1	1	1	3	1	1	2653.80525812343
44616	4	1	2	1	2	2	1	1	3	1	1	3204.9288534871
44617	4	1	2	1	5	1	1	1	2	1	1	2075.53169748059
44618	4	1	2	1	3	1	1	1	2	1	1	490.165952002537
44619	4	1	1	1	3	1	1	1	2	1	1	840.293140486643
44620	4	1	2	1	3	1	1	1	2	1	1	633.640185200679
44621	4	1	1	1	3	1	1	1	2	1	1	1049.84404592044
44623	4	1	2	1	3	2	1	1	2	1	1	910.603885844848
44624	4	1	2	1	3	1	1	1	2	1	1	1049.84404592044
44625	4	1	1	1	4	2	1	1	2	1	1	760.768557323516
44626	4	1	2	1	1	1	2	1	2	1	1	974.709577920072
44627	4	1	2	1	1	1	1	1	2	1	1	786.3795234068
44629	4	1	1	1	1	2	1	1	2	1	1	636.091333867382
44630	4	1	2	1	1	2	1	1	2	1	1	789.259560847644
44633	5	1	1	1	1	2	2	1	3	1	1	321.481902363519
44634	5	1	1	1	2	2	2	1	3	1	1	521.224988624591
44635	2	1	1	1	2	1	1	1	3	1	1	722.111188277476
44636	2	1	1	1	1	1	1	1	3	1	1	715.608705161933
44637	2	1	1	1	2	1	1	1	3	1	1	694.53530084766
44638	2	1	1	1	1	1	1	1	3	1	1	980.368334040085
44639	2	1	3	1	1	1	1	1	3	1	1	927.64985751141
44640	2	1	1	1	2	1	1	1	3	1	1	1039.65045743618
44641	2	1	2	1	1	1	1	1	3	1	1	947.277203886881
44642	2	1	1	1	1	1	1	1	3	1	1	598.318933787353
44643	2	1	2	1	2	1	1	1	3	1	1	940.181571802346
44644	2	1	1	1	1	1	1	1	3	1	1	942.88385916512
44645	2	1	2	1	2	1	1	1	3	1	1	704.44388829281
44646	2	1	2	1	1	1	1	1	3	1	1	999.995680415556
44647	2	1	2	1	1	1	1	1	3	1	1	908.346671073113
44648	2	1	1	1	2	1	1	1	3	1	1	816.389317312223
44649	2	1	1	1	1	1	1	1	3	1	1	927.64985751141
44650	2	1	1	1	1	1	1	1	3	1	1	1038.14922859202
44651	2	1	1	1	2	1	1	1	3	1	1	812.644292464809
44652	2	1	1	1	1	1	1	1	3	1	1	913.347925344499
44653	2	1	1	1	1	1	1	1	3	1	1	983.315620823044
44654	2	1	1	1	1	1	1	1	3	1	1	758.155598060159
44655	2	1	1	1	1	1	1	1	3	1	1	913.347925344499
44656	2	1	1	1	1	1	1	1	3	1	1	805.034671928271
44657	2	1	1	1	1	1	1	1	3	1	1	687.518829280114
44658	2	1	1	1	1	1	1	1	3	1	1	912.415855857701
44659	2	1	2	1	1	1	1	1	3	1	1	863.592551117509
44660	2	1	1	1	2	1	1	1	3	1	1	768.996254992108
44661	2	1	1	1	1	1	1	1	3	1	1	946.953043949707
44662	2	1	1	1	1	1	1	1	3	1	1	931.719042295998
44663	2	1	1	1	1	1	1	1	3	1	1	1014.45269743196
44664	2	1	1	1	1	1	1	1	3	1	1	933.1651002348
44665	2	1	1	1	1	1	1	1	3	1	1	735.236051537403
44666	2	1	1	1	2	1	1	1	3	1	1	730.842706815642
44667	2	1	1	1	1	1	1	1	3	1	1	1017.07582427775
44668	2	1	1	1	1	1	1	1	3	1	1	950.832400219465
44669	2	1	1	1	1	1	1	1	2	1	1	908.02251113594
44670	2	1	1	1	1	1	1	1	3	1	1	1004.73393850164
44671	2	1	1	1	1	1	1	1	3	1	1	937.044456504557
44672	2	1	1	1	1	1	1	1	3	1	1	1038.14922859202
44673	2	1	1	1	1	1	1	1	3	1	1	672.284827626404
44674	2	1	1	1	1	1	1	1	3	1	1	796.092897635253
44675	2	1	2	1	1	2	2	1	3	1	1	941.437801226318
44676	2	1	1	1	1	2	1	1	3	1	1	882.87992203708
44677	2	1	2	1	1	2	2	1	3	1	1	923.256512789649
44678	2	1	1	1	1	2	2	1	3	1	1	956.861631394857
44679	2	1	1	1	1	2	2	1	3	1	1	658.496883911497
44680	2	1	1	1	1	2	1	1	3	1	1	956.671802880028
44681	2	1	1	1	1	2	2	1	3	1	1	962.51120554059
44682	2	1	2	1	1	2	2	1	3	1	1	908.02251113594
44683	2	1	1	1	1	2	1	1	3	1	1	902.507268412551
44684	2	1	1	1	1	1	1	1	3	1	1	686.072771341312
44685	2	1	1	1	1	2	2	1	3	1	1	899.559981629592
44686	2	1	2	1	1	2	2	1	3	1	1	912.415855857701
44687	2	1	1	1	1	2	2	1	3	1	1	899.559981629592
44688	2	1	2	1	1	2	1	1	3	1	1	1013.19646800799
44689	2	1	2	1	1	1	1	2		1	1	980.368334040085
44690	2	1	1	1	1	1	1	1	3	1	1	903.953326351352
44691	2	1	1	1	6	1	1	1	3	1	1	1018.52188221655
44692	2	1	1	1	1	1	1	1	3	1	1	966.904550262351
44693	2	1	2	1	1	1	1	1	3	1	1	927.64985751141
44694	2	1	1	1	1	1	1	2		1	1	970.973735046938
44695	2	1	2	1	1	1	2	1	3	1	1	734.91189160023
44696	2	1	2	1	1	1	1	1	3	1	1	923.256512789649
44697	2	1	1	1	1	1	1	1	3	1	1	791.246728213363
44698	2	1	1	1	1	1	1	2		1	1	937.368616441731
44699	2	1	1	1	1	1	1	2		1	1	691.912174001875
44700	2	1	1	1	1	1	1	2		1	1	921.373445669445
44701	2	1	1	1	4	1	1	1	3	1	1	980.368334040085
44702	2	1	2	1	5	1	1	1	3	1	1	720.934119370492
44703	2	1	2	1	2	1	1	1	3	1	1	909.468569074742
44704	2	1	1	1	1	1	1	1	3	1	1	1004.73393850164
44705	2	1	2	1	1	1	1	1	3	1	1	767.550197053306
44706	2	1	1	1	1	1	1	1	3	1	1	1042.21841337661
44707	2	1	2	1	3	1	1	1	3	1	1	923.256512789649
44708	2	1	1	1	3	1	1	1	2	1	1	935.598398565755
44709	2	1	2	1	3	1	1	1	3	1	1	989.499936847933
44710	2	1	1	1	3	1	1	1	3	1	1	1076.30277676849
44712	2	1	2	1	3	1	1	1	2	1	1	942.88385916512
44713	2	1	2	1	3	1	1	1	3	1	1	981.037407341585
44714	2	1	2	1	2	1	1	1	3	1	1	673.730885565206
44715	2	1	2	1	3	1	1	1	3	1	1	768.996254992108
44716	2	1	1	1	3	1	1	1	3	1	1	801.155315658513
44717	2	1	1	1	3	1	1	1	3	1	1	847.581564826497
44718	2	1	1	1	3	1	1	1	3	1	1	908.02251113594
44720	2	1	2	1	3	1	1	1	3	1	1	1003.28788056284
44721	2	1	2	1	2	1	1	1	3	1	1	906.576453197138
44722	2	1	1	1	2	1	1	1	3	1	1	673.730885565206
44723	2	1	1	1	2	1	1	1	3	1	1	927.135869059407
44725	2	1	1	1	2	1	1	1	3	1	1	892.78850948223
44726	2	1	1	1	2	1	1	1	3	1	1	1094.48406520515
44727	2	1	1	1	1	1	1	1	3	1	1	802.411545082486
44728	2	1	1	1	2	1	1	1	3	1	1	997.772637839452
44729	2	1	2	1	2	1	1	1	3	1	1	926.203799572608
44730	2	1	1	1	2	1	1	1	3	1	1	960.740987664615
44731	2	1	1	1	2	1	1	1	3	1	1	987.708965544805
44732	2	1	2	1	1	1	1	1	3	1	1	906.576453197138
44733	2	1	1	1	2	1	1	1	3	1	1	792.692786152165
44734	2	1	2	1	2	1	1	1	3	1	1	966.580390325178
44735	2	1	1	1	2	1	1	1	3	1	1	1057.77657496749
44736	2	1	1	1	2	1	1	1	3	1	1	981.037407341585
44737	2	1	1	1	1	1	1	1	3	1	1	673.730885565206
44738	2	1	1	1	2	1	1	1	3	1	1	981.037407341585
44739	2	1	1	1	2	1	1	1	3	1	1	768.996254992108
44740	2	1	1	1	2	1	1	1	3	1	1	946.953043949707
44741	2	1	1	1	2	1	1	1	3	1	1	839.896019957451
44742	2	1	1	1	2	1	1	1	3	1	1	962.51120554059
44743	2	1	1	1	2	1	1	1	3	1	1	951.156560156638
44744	2	1	1	1	2	1	1	1	3	1	1	927.64985751141
44745	2	1	1	1	2	1	1	1	3	1	1	1061.84575975208
44746	2	1	1	1	2	1	1	1	3	1	1	908.02251113594
44747	2	1	1	1	2	1	1	1	3	1	1	908.02251113594
44748	2	1	2	1	1	1	1	1	3	1	1	912.415855857701
44749	2	1	1	1	2	1	1	1	3	1	1	831.947478903106
44750	2	1	1	1	1	1	1	1	3	1	1	947.277203886881
44751	2	1	1	1	1	1	1	1	3	1	1	967.757459232161
44752	2	1	2	1	1	1	1	1	3	1	1	1008.6132947714
44753	2	1	1	1	1	1	1	1	3	1	1	941.437801226318
44754	2	1	1	1	1	1	1	1	3	1	3	775.343653258154
44755	2	1	1	1	1	1	1	1	3	1	1	899.804981049776
44756	2	1	1	1	1	1	1	1	3	1	1	927.64985751141
44757	2	1	1	1	1	1	1	1	3	1	1	927.64985751141
44759	2	1	1	1	3	1	1	1	3	1	1	820.592833519154
44760	2	1	1	1	2	1	1	1	3	1	1	748.699835315137
44761	2	1	1	1	2	2	1	1	3	1	1	927.64985751141
44763	2	1	1	1	3	1	1	1	3	1	1	927.64985751141
44764	2	1	2	1	2	1	1	1	3	1	1	932.043202233171
44765	2	1	1	1	2	1	1	1	3	1	1	966.580390325178
44766	2	1	1	1	2	1	1	1	3	1	1	908.02251113594
44767	2	1	1	1	3	1	1	1	3	1	1	927.64985751141
44768	2	1	1	1	2	1	1	1	3	1	1	927.64985751141
44769	2	1	1	1	2	1	1	1	3	1	1	994.825351056493
44770	2	1	1	1	2	1	1	1	3	1	1	962.51120554059
44771	2	1	1	1	2	1	1	1	3	1	1	697.427416725264
44772	2	1	1	1	1	2	1	1	3	1	1	877.554507828521
44773	2	1	1	1	3	1	1	1	3	1	1	385.913460565244
44774	2	1	3	1	1	1	1	1	3	1	1	463.88719777119
44775	2	1	2	1	1	1	1	1	3	1	1	336.016538074971
44776	2	1	1	1	1	1	1	1	3	2	1	500.404806318907
44777	2	1	1	1	1	1	1	1	3	1	1	500.404806318907
44778	2	1	1	1	1	1	1	1	3	1	1	475.001472876769
44779	2	1	1	1	1	1	1	1	3	1	1	509.816464562181
44780	2	1	1	1	1	1	1	1	3	1	1	482.710514257738
44781	2	1	1	1	1	1	1	1	3	1	1	455.604563953296
44782	2	1	1	1	1	1	1	1	3	1	1	488.851835217452
44783	2	1	2	1	1	1	1	1	3	1	1	539.719622118956
44784	2	1	1	1	1	1	1	1	3	1	1	563.481458716017
44785	2	1	1	1	1	1	1	1	3	1	1	539.719622118956
44786	2	1	1	1	2	1	1	1	3	1	1	500.404806318907
44787	2	1	1	1	1	2	1	1	3	1	1	418.066141439372
44788	2	1	1	1	1	1	1	1	3	1	1	503.202013571239
44789	2	1	1	1	0	2	2	2		1	1	570.25432922953
44790	2	1	1	1	1	2	2	2		1	1	536.280292729364
44791	2	1	1	1	1	2	2	2		1	1	607.211346270547
44792	2	1	1	1	1	2	2	1	2	1	1	572.971738731773
44793	2	1	1	1	1	1	2	1	2	1	1	562.195235149268
44794	2	1	1	1	1	1	2	1	2	1	1	559.743396685634
44795	2	1	1	1	1	1	2	1	2	1	1	467.744774816632
44796	2	1	1	2		1	2	1	2	1	1	479.98536389039
44797	2	1	1	1	1	1	2	1	2	1	1	353.707706945432
44798	2	1	1	1	1	2	2	1	2	1	1	620.439688316686
44800	2	1	1	1	1	1	2	1	2	1	1	425.429197899594
44801	2	1	2	1	1	1	2	1	2	1	1	402.468408078515
44802	2	1	1	1	1	1	2	1	2	1	1	620.439688316686
44803	2	1	1	1	1	1	2	1	2	1	1	583.748242314277
44804	2	1	1	1	1	2	2	1	2	1	1	663.003960974329
44806	2	1	5	1	1	1	2	1	2	1	1	628.764353435555
44807	2	1	1	1	1	1	2	1	2	1	1	562.195235149268
44808	2	1	1	1	1	1	2	1	2	1	1	572.971738731773
44809	2	1	1	1	1	1	2	1	2	1	1	562.195235149268
44810	2	1	1	1	1	1	2	1	2	1	1	651.476447516028
44811	2	1	1	1	1	1	2	1	2	1	1	708.561813767981
44812	2	1	1	1	1	1	2	1	2	1	1	593.231994348611
44813	2	1	1	1	1	1	2	1	2	1	1	328.449537305801
44814	2	1	1	1	1	1	2	1	2	1	1	562.195235149268
44815	2	1	1	1	1	1	2	1	2	1	1	411.449845977658
44816	2	1	1	1	1	1	2	1	2	1	1	652.227457391825
44817	2	1	1	1	1	1	2	1	2	1	1	570.25432922953
44818	2	1	1	1	1	1	2	1	2	1	1	386.693990473218
44819	2	1	1	1	1	1	2	1	2	1	1	324.118157939343
44820	2	1	1	1	1	1	2	1	2	1	1	458.917795562571
44821	2	1	1	1	1	1	2	1	2	1	1	442.988919312192
44822	2	1	1	1	1	1	2	1	2	1	1	503.950781981851
44824	2	1	1	1	1	1	2	1	2	1	1	572.971738731773
44825	2	1	1	1	1	1	2	1	2	1	1	328.449537305801
44826	2	1	1	1	1	2	2	1	2	2	1	676.232303020468
44827	2	1	1	1	1	2	2	1	2	1	1	384.744466144775
44829	2	1	1	1	1	1	2	1	2	1	1	607.211346270547
44831	2	1	1	1	1	1	2	1	2	1	1	422.397683503247
44833	2	1	1	1	1	1	2	1	2	1	1	549.994073612692
44834	2	1	1	1	1	2	2	2		1	1	384.744466144775
44835	2	1	1	1	1	2	1	2		1	1	621.190698192483
44836	2	1	1	1	1	2	2	2		1	1	353.205392810241
44837	2	1	1	1	1	2	2	2		1	1	510.395906197897
44838	2	1	1	1	1	2	2	2		1	1	594.524745896781
44839	2	1	1	1	1	2	2	2		1	1	628.764353435555
44841	3	1	2	1	3	1	1	1	2	1	1	735.579750988827
44842	3	1	2	1	3	1	1	1	2	1	1	706.335979158799
44843	3	1	1	1	3	1	1	1	2	1	1	706.335979158799
44844	3	1	2	1	1	1	1	1	2	1	1	1440.97188371091
44845	3	1	2	1	1	1	1	1	2	1	1	574.904735214531
44846	3	1	2	1	1	1	1	1	2	1	1	755.442645091209
44847	3	1	2	1	3	1	1	1	3	1	1	706.335979158799
44848	3	1	2	1	1	1	1	1	2	1	1	696.206499003485
44849	3	1	2	1	3	1	1	1	2	1	1	723.561928479601
44850	3	1	1	1	3	1	1	1	2	1	1	608.106312427309
44851	3	1	2	1	4	1	1	1	2	1	1	695.433418630782
44852	3	1	2	1	3	1	1	1	3	1	1	706.335979158799
44853	3	1	2	1	3	1	1	1	2	1	1	865.29406812368
44854	3	1	2	1	3	1	1	1	2	1	1	624.784481519644
44855	3	1	2	1	3	1	1	1	2	1	1	769.592607787867
